
----- New Logging Session Started -----
Timestamp,Level,Task,Message

----- New Logging Session Started -----
Timestamp,Level,Task,Message

----- New Logging Session Started -----
Timestamp,Level,Task,Message

----- New Logging Session Started -----
Timestamp,Level,Task,Message
1073,ERROR,loopTask,SYSTEM RESTART DETECTED - this message should appear only once after power-up
132833,ERROR,GNSSTask,GNSSTask time, 2
132876,ERROR,ControlTask,ControlTask time, 0
132879,ERROR,NavTask,NavigationTask time, 0
132884,ERROR,GGATask,GGATask time, 4
132950,ERROR,GNSSTask,pushRawData time, 19
132951,ERROR,GNSSTask,GNSS checkUblox time, 1
132951,ERROR,GNSSTask,GNSSTask time, 20
132976,ERROR,ControlTask,ControlTask time, 0
132979,ERROR,NavTask,NavigationTask time, 0
133034,ERROR,GNSSTask,GNSS checkCallbacks time, 2
133035,ERROR,GNSSTask,GNSS checkUblox time, 4
133035,ERROR,GNSSTask,GNSSTask time, 4
133076,ERROR,ControlTask,ControlTask time, 0
133079,ERROR,NavTask,NavigationTask time, 0
133133,ERROR,GNSSTask,GNSS checkUblox time, 2
133133,ERROR,GNSSTask,GNSSTask time, 2
133176,ERROR,ControlTask,ControlTask time, 0
133179,ERROR,NavTask,NavigationTask time, 0
133233,ERROR,GNSSTask,GNSS checkCallbacks time, 1
133234,ERROR,GNSSTask,GNSS checkUblox time, 3
133234,ERROR,GNSSTask,GNSSTask time, 3
133276,ERROR,ControlTask,ControlTask time, 0
133279,ERROR,NavTask,NavigationTask time, 0
133333,ERROR,GNSSTask,GNSS checkUblox time, 2
133333,ERROR,GNSSTask,GNSSTask time, 2
133376,ERROR,ControlTask,ControlTask time, 0
133379,ERROR,NavTask,NavigationTask time, 0
133433,ERROR,GNSSTask,GNSS checkUblox time, 2
133433,ERROR,GNSSTask,GNSSTask time, 2
133476,ERROR,ControlTask,ControlTask time, 0
133479,ERROR,NavTask,NavigationTask time, 0
133533,ERROR,GNSSTask,GNSS checkUblox time, 2
133533,ERROR,GNSSTask,GNSSTask time, 2
133576,ERROR,ControlTask,ControlTask time, 0
133579,ERROR,NavTask,NavigationTask time, 0
133632,ERROR,GNSSTask,GNSS checkUblox time, 1
133633,ERROR,GNSSTask,GNSSTask time, 2
133676,ERROR,ControlTask,ControlTask time, 0
133679,ERROR,NavTask,NavigationTask time, 0
133732,ERROR,GNSSTask,GNSS checkCallbacks time, 1
133733,ERROR,GNSSTask,GNSS checkUblox time, 2
133734,ERROR,GNSSTask,GNSSTask time, 3
133776,ERROR,ControlTask,ControlTask time, 0
133779,ERROR,NavTask,NavigationTask time, 0
133855,ERROR,GNSSTask,pushRawData time, 24
133856,ERROR,GNSSTask,GNSS checkUblox time, 1
133856,ERROR,GNSSTask,GNSSTask time, 25
133876,ERROR,ControlTask,ControlTask time, 0
133879,ERROR,NavTask,NavigationTask time, 0
133885,ERROR,GGATask,GGATask time, 5
133933,ERROR,GNSSTask,GNSS checkCallbacks time, 1
133933,ERROR,GNSSTask,GNSS checkUblox time, 1
133934,ERROR,GNSSTask,GNSSTask time, 2
133976,ERROR,ControlTask,ControlTask time, 0
133979,ERROR,NavTask,NavigationTask time, 0
134033,ERROR,GNSSTask,GNSS checkCallbacks time, 1
134033,ERROR,GNSSTask,GNSS checkUblox time, 2
134033,ERROR,GNSSTask,GNSSTask time, 2
134076,ERROR,ControlTask,ControlTask time, 0
134079,ERROR,NavTask,NavigationTask time, 0
134133,ERROR,GNSSTask,GNSS checkCallbacks time, 1
134133,ERROR,GNSSTask,GNSS checkUblox time, 2
134133,ERROR,GNSSTask,GNSSTask time, 2
134176,ERROR,ControlTask,ControlTask time, 0
134179,ERROR,NavTask,NavigationTask time, 0
134233,ERROR,GNSSTask,GNSS checkUblox time, 2
134233,ERROR,GNSSTask,GNSSTask time, 2
134276,ERROR,ControlTask,ControlTask time, 0
134279,ERROR,NavTask,NavigationTask time, 0
134333,ERROR,GNSSTask,GNSS checkUblox time, 2
134333,ERROR,GNSSTask,GNSSTask time, 2
134376,ERROR,ControlTask,ControlTask time, 0
134379,ERROR,NavTask,NavigationTask time, 0
134433,ERROR,GNSSTask,GNSS checkUblox time, 2
134433,ERROR,GNSSTask,GNSSTask time, 2
134476,ERROR,ControlTask,ControlTask time, 0
134479,ERROR,NavTask,NavigationTask time, 0
134533,ERROR,GNSSTask,GNSS checkUblox time, 2
134533,ERROR,GNSSTask,GNSSTask time, 2
134576,ERROR,ControlTask,ControlTask time, 0
134579,ERROR,NavTask,NavigationTask time, 0
134633,ERROR,GNSSTask,GNSS checkCallbacks time, 1
134633,ERROR,GNSSTask,GNSS checkUblox time, 2
134633,ERROR,GNSSTask,GNSSTask time, 2
134676,ERROR,ControlTask,ControlTask time, 0
134679,ERROR,NavTask,NavigationTask time, 0
134752,ERROR,GNSSTask,pushRawData time, 20
134753,ERROR,GNSSTask,GNSSTask time, 22
134776,ERROR,ControlTask,ControlTask time, 0
134779,ERROR,NavTask,NavigationTask time, 0
134833,ERROR,GNSSTask,GNSS checkUblox time, 2
134833,ERROR,GNSSTask,GNSSTask time, 2
134876,ERROR,ControlTask,ControlTask time, 0
134879,ERROR,NavTask,NavigationTask time, 0
134886,ERROR,GGATask,GGATask time, 6
134933,ERROR,GNSSTask,GNSS checkCallbacks time, 1
134934,ERROR,GNSSTask,GNSS checkUblox time, 3
134934,ERROR,GNSSTask,GNSSTask time, 3
134976,ERROR,ControlTask,ControlTask time, 0
134979,ERROR,NavTask,NavigationTask time, 0
135033,ERROR,GNSSTask,GNSS checkUblox time, 2
135033,ERROR,GNSSTask,GNSSTask time, 2
135076,ERROR,ControlTask,ControlTask time, 0
135079,ERROR,NavTask,NavigationTask time, 0
135133,ERROR,GNSSTask,GNSS checkCallbacks time, 1
135134,ERROR,GNSSTask,GNSS checkUblox time, 3
135134,ERROR,GNSSTask,GNSSTask time, 3
135176,ERROR,ControlTask,ControlTask time, 0
135179,ERROR,NavTask,NavigationTask time, 0
135233,ERROR,GNSSTask,GNSS checkCallbacks time, 1
135234,ERROR,GNSSTask,GNSS checkUblox time, 3
135234,ERROR,GNSSTask,GNSSTask time, 3
135276,ERROR,ControlTask,ControlTask time, 0
135279,ERROR,NavTask,NavigationTask time, 0
135333,ERROR,GNSSTask,GNSS checkUblox time, 2
135333,ERROR,GNSSTask,GNSSTask time, 2
135376,ERROR,ControlTask,ControlTask time, 0
135379,ERROR,NavTask,NavigationTask time, 0
135433,ERROR,GNSSTask,GNSS checkUblox time, 2
135433,ERROR,GNSSTask,GNSSTask time, 2
135476,ERROR,ControlTask,ControlTask time, 0
135479,ERROR,NavTask,NavigationTask time, 0
135533,ERROR,GNSSTask,GNSS checkUblox time, 2
135533,ERROR,GNSSTask,GNSSTask time, 2
135576,ERROR,ControlTask,ControlTask time, 0
135579,ERROR,NavTask,NavigationTask time, 0
135632,ERROR,GNSSTask,GNSS checkUblox time, 1
135633,ERROR,GNSSTask,GNSSTask time, 2
135676,ERROR,ControlTask,ControlTask time, 0
135679,ERROR,NavTask,NavigationTask time, 0
135733,ERROR,GNSSTask,GNSS checkUblox time, 2
135734,ERROR,GNSSTask,GNSSTask time, 3
135776,ERROR,ControlTask,ControlTask time, 0
135779,ERROR,NavTask,NavigationTask time, 0
135854,ERROR,GNSSTask,pushRawData time, 23
135855,ERROR,GNSSTask,GNSSTask time, 24
135876,ERROR,ControlTask,ControlTask time, 0
135879,ERROR,NavTask,NavigationTask time, 0
135885,ERROR,GGATask,GGATask time, 5
135933,ERROR,GNSSTask,GNSS checkCallbacks time, 1
135933,ERROR,GNSSTask,GNSS checkUblox time, 2
135934,ERROR,GNSSTask,GNSSTask time, 3
135976,ERROR,ControlTask,ControlTask time, 0
135979,ERROR,NavTask,NavigationTask time, 0
136033,ERROR,GNSSTask,GNSS checkUblox time, 2
136033,ERROR,GNSSTask,GNSSTask time, 2
136076,ERROR,ControlTask,ControlTask time, 0
136079,ERROR,NavTask,NavigationTask time, 0
136133,ERROR,GNSSTask,GNSS checkUblox time, 2
136133,ERROR,GNSSTask,GNSSTask time, 2
136176,ERROR,ControlTask,ControlTask time, 0
136179,ERROR,NavTask,NavigationTask time, 0
136232,ERROR,GNSSTask,GNSS checkUblox time, 1
136233,ERROR,GNSSTask,GNSSTask time, 2
136276,ERROR,ControlTask,ControlTask time, 0
136279,ERROR,NavTask,NavigationTask time, 0
136332,ERROR,GNSSTask,GNSS checkUblox time, 1
136333,ERROR,GNSSTask,GNSSTask time, 2
136376,ERROR,ControlTask,ControlTask time, 0
136379,ERROR,NavTask,NavigationTask time, 0
136433,ERROR,GNSSTask,GNSS checkUblox time, 2
136433,ERROR,GNSSTask,GNSSTask time, 2
136476,ERROR,ControlTask,ControlTask time, 0
136479,ERROR,NavTask,NavigationTask time, 0
136533,ERROR,GNSSTask,GNSS checkUblox time, 2
136533,ERROR,GNSSTask,GNSSTask time, 2
136576,ERROR,ControlTask,ControlTask time, 0
136579,ERROR,NavTask,NavigationTask time, 0
136652,ERROR,GNSSTask,pushRawData time, 21
136654,ERROR,GNSSTask,GNSSTask time, 23
136676,ERROR,ControlTask,ControlTask time, 0
136679,ERROR,NavTask,NavigationTask time, 0
136733,ERROR,GNSSTask,GNSS checkUblox time, 2
136733,ERROR,GNSSTask,GNSSTask time, 2
136776,ERROR,ControlTask,ControlTask time, 0
136779,ERROR,NavTask,NavigationTask time, 0
136833,ERROR,GNSSTask,GNSS checkUblox time, 2
136833,ERROR,GNSSTask,GNSSTask time, 2
136876,ERROR,ControlTask,ControlTask time, 0
136879,ERROR,NavTask,NavigationTask time, 0
136886,ERROR,GGATask,GGATask time, 6
136933,ERROR,GNSSTask,GNSS checkUblox time, 2
136933,ERROR,GNSSTask,GNSSTask time, 2
136976,ERROR,ControlTask,ControlTask time, 0
136979,ERROR,NavTask,NavigationTask time, 0
137033,ERROR,GNSSTask,GNSS checkUblox time, 2
137033,ERROR,GNSSTask,GNSSTask time, 2
137076,ERROR,ControlTask,ControlTask time, 0
137080,ERROR,NavTask,NavigationTask time, 0
137133,ERROR,GNSSTask,GNSS checkUblox time, 2
137133,ERROR,GNSSTask,GNSSTask time, 2
137176,ERROR,ControlTask,ControlTask time, 0
137179,ERROR,NavTask,NavigationTask time, 0
137233,ERROR,GNSSTask,GNSS checkUblox time, 2
137233,ERROR,GNSSTask,GNSSTask time, 2
137276,ERROR,ControlTask,ControlTask time, 0
137279,ERROR,NavTask,NavigationTask time, 0
137332,ERROR,GNSSTask,GNSS checkUblox time, 1
137332,ERROR,GNSSTask,GNSSTask time, 1
137376,ERROR,ControlTask,ControlTask time, 0
137379,ERROR,NavTask,NavigationTask time, 0
137433,ERROR,GNSSTask,GNSS checkUblox time, 2
137433,ERROR,GNSSTask,GNSSTask time, 2
137476,ERROR,ControlTask,ControlTask time, 0
137479,ERROR,NavTask,NavigationTask time, 0
137533,ERROR,GNSSTask,GNSS checkUblox time, 2
137533,ERROR,GNSSTask,GNSSTask time, 2
137576,ERROR,ControlTask,ControlTask time, 0
137579,ERROR,NavTask,NavigationTask time, 0
137652,ERROR,GNSSTask,pushRawData time, 21
137653,ERROR,GNSSTask,GNSS checkUblox time, 1
137653,ERROR,GNSSTask,GNSSTask time, 22
137676,ERROR,ControlTask,ControlTask time, 0
137679,ERROR,NavTask,NavigationTask time, 0
137733,ERROR,GNSSTask,GNSS checkUblox time, 2
137733,ERROR,GNSSTask,GNSSTask time, 2
137776,ERROR,ControlTask,ControlTask time, 0
137779,ERROR,NavTask,NavigationTask time, 0
137833,ERROR,GNSSTask,GNSS checkUblox time, 2
137833,ERROR,GNSSTask,GNSSTask time, 2
137876,ERROR,ControlTask,ControlTask time, 0
137879,ERROR,NavTask,NavigationTask time, 0
137886,ERROR,GGATask,GGATask time, 6
137933,ERROR,GNSSTask,GNSS checkUblox time, 2
137933,ERROR,GNSSTask,GNSSTask time, 2
137976,ERROR,ControlTask,ControlTask time, 0
137979,ERROR,NavTask,NavigationTask time, 0
138033,ERROR,GNSSTask,GNSS checkUblox time, 2
138033,ERROR,GNSSTask,GNSSTask time, 2
138076,ERROR,ControlTask,ControlTask time, 0
138079,ERROR,NavTask,NavigationTask time, 0
138133,ERROR,GNSSTask,GNSS checkUblox time, 2
138133,ERROR,GNSSTask,GNSSTask time, 2
138176,ERROR,ControlTask,ControlTask time, 0
138179,ERROR,NavTask,NavigationTask time, 0
138233,ERROR,GNSSTask,GNSS checkUblox time, 2
138233,ERROR,GNSSTask,GNSSTask time, 2
138276,ERROR,ControlTask,ControlTask time, 0
138279,ERROR,NavTask,NavigationTask time, 0
138333,ERROR,GNSSTask,GNSS checkUblox time, 2
138333,ERROR,GNSSTask,GNSSTask time, 2
138376,ERROR,ControlTask,ControlTask time, 0
138379,ERROR,NavTask,NavigationTask time, 0
138433,ERROR,GNSSTask,GNSS checkUblox time, 2
138433,ERROR,GNSSTask,GNSSTask time, 2
138476,ERROR,ControlTask,ControlTask time, 0
138479,ERROR,NavTask,NavigationTask time, 0
138533,ERROR,GNSSTask,GNSS checkUblox time, 2
138533,ERROR,GNSSTask,GNSSTask time, 2
138576,ERROR,ControlTask,ControlTask time, 0
138579,ERROR,NavTask,NavigationTask time, 0
138650,ERROR,GNSSTask,pushRawData time, 19
138651,ERROR,GNSSTask,GNSS checkUblox time, 1
138651,ERROR,GNSSTask,GNSSTask time, 20
138676,ERROR,ControlTask,ControlTask time, 0
138679,ERROR,NavTask,NavigationTask time, 0
138733,ERROR,GNSSTask,GNSS checkUblox time, 2
138733,ERROR,GNSSTask,GNSSTask time, 2
138776,ERROR,ControlTask,ControlTask time, 0
138779,ERROR,NavTask,NavigationTask time, 0
138833,ERROR,GNSSTask,GNSS checkUblox time, 2
138833,ERROR,GNSSTask,GNSSTask time, 2
138876,ERROR,ControlTask,ControlTask time, 0
138879,ERROR,NavTask,NavigationTask time, 0
138886,ERROR,GGATask,GGATask time, 6
138933,ERROR,GNSSTask,GNSS checkUblox time, 2
138933,ERROR,GNSSTask,GNSSTask time, 2
138976,ERROR,ControlTask,ControlTask time, 0
138979,ERROR,NavTask,NavigationTask time, 0
139033,ERROR,GNSSTask,GNSS checkUblox time, 2
139033,ERROR,GNSSTask,GNSSTask time, 2
139076,ERROR,ControlTask,ControlTask time, 0
139079,ERROR,NavTask,NavigationTask time, 0
139133,ERROR,GNSSTask,GNSS checkUblox time, 2
139133,ERROR,GNSSTask,GNSSTask time, 2
139176,ERROR,ControlTask,ControlTask time, 0
139179,ERROR,NavTask,NavigationTask time, 0
139233,ERROR,GNSSTask,GNSS checkUblox time, 2
139233,ERROR,GNSSTask,GNSSTask time, 2
139276,ERROR,ControlTask,ControlTask time, 0
139279,ERROR,NavTask,NavigationTask time, 0
139333,ERROR,GNSSTask,GNSS checkUblox time, 2
139333,ERROR,GNSSTask,GNSSTask time, 2
139376,ERROR,ControlTask,ControlTask time, 0
139379,ERROR,NavTask,NavigationTask time, 0
139433,ERROR,GNSSTask,GNSS checkUblox time, 2
139433,ERROR,GNSSTask,GNSSTask time, 2
139476,ERROR,ControlTask,ControlTask time, 0
139479,ERROR,NavTask,NavigationTask time, 0
139533,ERROR,GNSSTask,GNSS checkUblox time, 2
139533,ERROR,GNSSTask,GNSSTask time, 2
139576,ERROR,ControlTask,ControlTask time, 0
139579,ERROR,NavTask,NavigationTask time, 0
139653,ERROR,GNSSTask,pushRawData time, 22
139655,ERROR,GNSSTask,GNSSTask time, 24
139676,ERROR,ControlTask,ControlTask time, 0
139679,ERROR,NavTask,NavigationTask time, 0
139733,ERROR,GNSSTask,GNSS checkUblox time, 2
139733,ERROR,GNSSTask,GNSSTask time, 2
139776,ERROR,ControlTask,ControlTask time, 0
139779,ERROR,NavTask,NavigationTask time, 0
139833,ERROR,GNSSTask,GNSS checkUblox time, 2
139833,ERROR,GNSSTask,GNSSTask time, 2
139876,ERROR,ControlTask,ControlTask time, 0
139879,ERROR,NavTask,NavigationTask time, 0
139886,ERROR,GGATask,GGATask time, 6
139933,ERROR,GNSSTask,GNSS checkUblox time, 2
139933,ERROR,GNSSTask,GNSSTask time, 2
139976,ERROR,ControlTask,ControlTask time, 0
139979,ERROR,NavTask,NavigationTask time, 0
140033,ERROR,GNSSTask,GNSS checkUblox time, 2
140033,ERROR,GNSSTask,GNSSTask time, 2
140076,ERROR,ControlTask,ControlTask time, 0
140079,ERROR,NavTask,NavigationTask time, 0
140133,ERROR,GNSSTask,GNSS checkUblox time, 2
140133,ERROR,GNSSTask,GNSSTask time, 2
140176,ERROR,ControlTask,ControlTask time, 0
140179,ERROR,NavTask,NavigationTask time, 0
140233,ERROR,GNSSTask,GNSS checkUblox time, 2
140233,ERROR,GNSSTask,GNSSTask time, 2
140276,ERROR,ControlTask,ControlTask time, 0
140279,ERROR,NavTask,NavigationTask time, 0
140333,ERROR,GNSSTask,GNSS checkUblox time, 2
140333,ERROR,GNSSTask,GNSSTask time, 2
140376,ERROR,ControlTask,ControlTask time, 0
140379,ERROR,NavTask,NavigationTask time, 0
140433,ERROR,GNSSTask,GNSS checkUblox time, 2
140433,ERROR,GNSSTask,GNSSTask time, 2
140476,ERROR,ControlTask,ControlTask time, 0
140479,ERROR,NavTask,NavigationTask time, 0
140533,ERROR,GNSSTask,GNSS checkUblox time, 2
140533,ERROR,GNSSTask,GNSSTask time, 2
140576,ERROR,ControlTask,ControlTask time, 0
140579,ERROR,NavTask,NavigationTask time, 0
140633,ERROR,GNSSTask,GNSS checkUblox time, 2
140633,ERROR,GNSSTask,GNSSTask time, 2
140676,ERROR,ControlTask,ControlTask time, 0
140679,ERROR,NavTask,NavigationTask time, 0
140733,ERROR,GNSSTask,GNSS checkUblox time, 2
140733,ERROR,GNSSTask,GNSSTask time, 2
140776,ERROR,ControlTask,ControlTask time, 0
140779,ERROR,NavTask,NavigationTask time, 0
140833,ERROR,GNSSTask,GNSS checkUblox time, 2
140833,ERROR,GNSSTask,GNSSTask time, 2
140876,ERROR,ControlTask,ControlTask time, 0
140879,ERROR,NavTask,NavigationTask time, 0
140885,ERROR,GGATask,GGATask time, 5
140950,ERROR,GNSSTask,pushRawData time, 19
140951,ERROR,GNSSTask,GNSS checkUblox time, 1
140952,ERROR,GNSSTask,GNSSTask time, 21
140976,ERROR,ControlTask,ControlTask time, 0
140979,ERROR,NavTask,NavigationTask time, 0
141033,ERROR,GNSSTask,GNSS checkUblox time, 2
141033,ERROR,GNSSTask,GNSSTask time, 2
141076,ERROR,ControlTask,ControlTask time, 0
141079,ERROR,NavTask,NavigationTask time, 0
141133,ERROR,GNSSTask,GNSS checkUblox time, 2
141133,ERROR,GNSSTask,GNSSTask time, 2
141176,ERROR,ControlTask,ControlTask time, 0
141179,ERROR,NavTask,NavigationTask time, 0
141233,ERROR,GNSSTask,GNSS checkUblox time, 2
141233,ERROR,GNSSTask,GNSSTask time, 2
141276,ERROR,ControlTask,ControlTask time, 0
141279,ERROR,NavTask,NavigationTask time, 0
141333,ERROR,GNSSTask,GNSS checkCallbacks time, 1
141333,ERROR,GNSSTask,GNSS checkUblox time, 2
141333,ERROR,GNSSTask,GNSSTask time, 2
141376,ERROR,ControlTask,ControlTask time, 0
141379,ERROR,NavTask,NavigationTask time, 0
141433,ERROR,GNSSTask,GNSS checkUblox time, 2
141433,ERROR,GNSSTask,GNSSTask time, 2
141476,ERROR,ControlTask,ControlTask time, 0
141479,ERROR,NavTask,NavigationTask time, 0
141533,ERROR,GNSSTask,GNSS checkUblox time, 2
141533,ERROR,GNSSTask,GNSSTask time, 2
141576,ERROR,ControlTask,ControlTask time, 0
141579,ERROR,NavTask,NavigationTask time, 0
141632,ERROR,GNSSTask,GNSS checkUblox time, 1
141633,ERROR,GNSSTask,GNSSTask time, 2
141676,ERROR,ControlTask,ControlTask time, 0
141679,ERROR,NavTask,NavigationTask time, 0
141733,ERROR,GNSSTask,GNSS checkUblox time, 2
141734,ERROR,GNSSTask,GNSSTask time, 3
141776,ERROR,ControlTask,ControlTask time, 0
141779,ERROR,NavTask,NavigationTask time, 0
141833,ERROR,GNSSTask,GNSS checkUblox time, 2
141833,ERROR,GNSSTask,GNSSTask time, 2
141876,ERROR,ControlTask,ControlTask time, 0
141879,ERROR,NavTask,NavigationTask time, 0
141884,ERROR,GGATask,GGATask time, 4
141955,ERROR,GNSSTask,pushRawData time, 24
141956,ERROR,GNSSTask,GNSSTask time, 25
141976,ERROR,ControlTask,ControlTask time, 0
141979,ERROR,NavTask,NavigationTask time, 0
142033,ERROR,GNSSTask,GNSS checkUblox time, 2
142033,ERROR,GNSSTask,GNSSTask time, 2
142076,ERROR,ControlTask,ControlTask time, 0
142079,ERROR,NavTask,NavigationTask time, 0
142133,ERROR,GNSSTask,GNSS checkCallbacks time, 1
142133,ERROR,GNSSTask,GNSS checkUblox time, 2
142134,ERROR,GNSSTask,GNSSTask time, 3
142176,ERROR,ControlTask,ControlTask time, 0
142179,ERROR,NavTask,NavigationTask time, 0
142233,ERROR,GNSSTask,GNSS checkUblox time, 2
142233,ERROR,GNSSTask,GNSSTask time, 2
142276,ERROR,ControlTask,ControlTask time, 0
142279,ERROR,NavTask,NavigationTask time, 0
142333,ERROR,GNSSTask,GNSS checkUblox time, 2
142333,ERROR,GNSSTask,GNSSTask time, 2
142376,ERROR,ControlTask,ControlTask time, 0
142379,ERROR,NavTask,NavigationTask time, 0
142433,ERROR,GNSSTask,GNSS checkUblox time, 2
142433,ERROR,GNSSTask,GNSSTask time, 2
142476,ERROR,ControlTask,ControlTask time, 0
142479,ERROR,NavTask,NavigationTask time, 0
142533,ERROR,GNSSTask,GNSS checkUblox time, 2
142533,ERROR,GNSSTask,GNSSTask time, 2
142576,ERROR,ControlTask,ControlTask time, 0
142579,ERROR,NavTask,NavigationTask time, 0
142633,ERROR,GNSSTask,GNSS checkUblox time, 2
142633,ERROR,GNSSTask,GNSSTask time, 2
142676,ERROR,ControlTask,ControlTask time, 0
142679,ERROR,NavTask,NavigationTask time, 0
142733,ERROR,GNSSTask,GNSS checkUblox time, 2
142733,ERROR,GNSSTask,GNSSTask time, 2
142776,ERROR,ControlTask,ControlTask time, 0
142779,ERROR,NavTask,NavigationTask time, 0
142833,ERROR,GNSSTask,GNSS checkUblox time, 2
142833,ERROR,GNSSTask,GNSSTask time, 2
142876,ERROR,ControlTask,ControlTask time, 0
142879,ERROR,NavTask,NavigationTask time, 0
142886,ERROR,GGATask,GGATask time, 6
142950,ERROR,GNSSTask,pushRawData time, 19
142951,ERROR,GNSSTask,GNSS checkUblox time, 1
142951,ERROR,GNSSTask,GNSSTask time, 20
142976,ERROR,ControlTask,ControlTask time, 0
142979,ERROR,NavTask,NavigationTask time, 0
143033,ERROR,GNSSTask,GNSS checkUblox time, 2
143033,ERROR,GNSSTask,GNSSTask time, 2
143076,ERROR,ControlTask,ControlTask time, 0
143079,ERROR,NavTask,NavigationTask time, 0
143135,ERROR,GNSSTask,GNSS checkCallbacks time, 2
143135,ERROR,GNSSTask,GNSS checkUblox time, 4
143136,ERROR,GNSSTask,GNSSTask time, 5
143176,ERROR,ControlTask,ControlTask time, 0
143180,ERROR,NavTask,NavigationTask time, 1
143233,ERROR,GNSSTask,GNSS checkCallbacks time, 1
143233,ERROR,GNSSTask,GNSS checkUblox time, 2
143234,ERROR,GNSSTask,GNSSTask time, 3
143277,ERROR,ControlTask,ControlTask time, 1
143280,ERROR,NavTask,NavigationTask time, 0
143333,ERROR,GNSSTask,GNSS checkCallbacks time, 1
143333,ERROR,GNSSTask,GNSS checkUblox time, 2
143334,ERROR,GNSSTask,GNSSTask time, 3
143377,ERROR,ControlTask,ControlTask time, 1
143380,ERROR,NavTask,NavigationTask time, 1
143433,ERROR,GNSSTask,GNSS checkUblox time, 2
143433,ERROR,GNSSTask,GNSSTask time, 2
143477,ERROR,ControlTask,ControlTask time, 1
143479,ERROR,NavTask,NavigationTask time, 0
143533,ERROR,GNSSTask,GNSS checkCallbacks time, 1
143533,ERROR,GNSSTask,GNSS checkUblox time, 2
143533,ERROR,GNSSTask,GNSSTask time, 2
143577,ERROR,ControlTask,ControlTask time, 1
143580,ERROR,NavTask,NavigationTask time, 1
143633,ERROR,GNSSTask,GNSS checkCallbacks time, 1
143633,ERROR,GNSSTask,GNSS checkUblox time, 2
143634,ERROR,GNSSTask,GNSSTask time, 3
143677,ERROR,ControlTask,ControlTask time, 1
143679,ERROR,NavTask,NavigationTask time, 0
143752,ERROR,GNSSTask,pushRawData time, 20
143754,ERROR,GNSSTask,GNSSTask time, 23
143777,ERROR,ControlTask,ControlTask time, 1
143779,ERROR,NavTask,NavigationTask time, 0
143833,ERROR,GNSSTask,GNSS checkCallbacks time, 1
143833,ERROR,GNSSTask,GNSS checkUblox time, 2
143833,ERROR,GNSSTask,GNSSTask time, 2
143877,ERROR,ControlTask,ControlTask time, 1
143880,ERROR,NavTask,NavigationTask time, 1
143886,ERROR,GGATask,GGATask time, 6
143933,ERROR,GNSSTask,GNSS checkUblox time, 2
143933,ERROR,GNSSTask,GNSSTask time, 2
143977,ERROR,ControlTask,ControlTask time, 1
143979,ERROR,NavTask,NavigationTask time, 0
144033,ERROR,GNSSTask,GNSS checkCallbacks time, 1
144033,ERROR,GNSSTask,GNSS checkUblox time, 2
144033,ERROR,GNSSTask,GNSSTask time, 2
144077,ERROR,ControlTask,ControlTask time, 1
144079,ERROR,NavTask,NavigationTask time, 0
144133,ERROR,GNSSTask,GNSS checkCallbacks time, 1
144133,ERROR,GNSSTask,GNSS checkUblox time, 2
144133,ERROR,GNSSTask,GNSSTask time, 2
144177,ERROR,ControlTask,ControlTask time, 1
144179,ERROR,NavTask,NavigationTask time, 0
144233,ERROR,GNSSTask,GNSS checkCallbacks time, 1
144233,ERROR,GNSSTask,GNSS checkUblox time, 2
144233,ERROR,GNSSTask,GNSSTask time, 2
144277,ERROR,ControlTask,ControlTask time, 1
144279,ERROR,NavTask,NavigationTask time, 0
144333,ERROR,GNSSTask,GNSS checkUblox time, 2
144333,ERROR,GNSSTask,GNSSTask time, 2
144377,ERROR,ControlTask,ControlTask time, 1
144380,ERROR,NavTask,NavigationTask time, 1
144433,ERROR,GNSSTask,GNSS checkUblox time, 2
144433,ERROR,GNSSTask,GNSSTask time, 2
144477,ERROR,ControlTask,ControlTask time, 1
144479,ERROR,NavTask,NavigationTask time, 0
144533,ERROR,GNSSTask,GNSS checkUblox time, 2
144533,ERROR,GNSSTask,GNSSTask time, 2
144577,ERROR,ControlTask,ControlTask time, 1
144579,ERROR,NavTask,NavigationTask time, 0
144633,ERROR,GNSSTask,GNSS checkUblox time, 2
144633,ERROR,GNSSTask,GNSSTask time, 2
144677,ERROR,ControlTask,ControlTask time, 1
144680,ERROR,NavTask,NavigationTask time, 1
144751,ERROR,GNSSTask,pushRawData time, 20
144752,ERROR,GNSSTask,GNSS checkUblox time, 1
144752,ERROR,GNSSTask,GNSSTask time, 21
144777,ERROR,ControlTask,ControlTask time, 1
144779,ERROR,NavTask,NavigationTask time, 0
144833,ERROR,GNSSTask,GNSS checkCallbacks time, 1
144833,ERROR,GNSSTask,GNSS checkUblox time, 2
144833,ERROR,GNSSTask,GNSSTask time, 2
144877,ERROR,ControlTask,ControlTask time, 1
144880,ERROR,NavTask,NavigationTask time, 0
144887,ERROR,GGATask,GGATask time, 7
144933,ERROR,GNSSTask,GNSS checkUblox time, 2
144933,ERROR,GNSSTask,GNSSTask time, 2
144977,ERROR,ControlTask,ControlTask time, 1
144979,ERROR,NavTask,NavigationTask time, 0
145033,ERROR,GNSSTask,GNSS checkCallbacks time, 1
145033,ERROR,GNSSTask,GNSS checkUblox time, 2
145033,ERROR,GNSSTask,GNSSTask time, 2
145077,ERROR,ControlTask,ControlTask time, 1
145079,ERROR,NavTask,NavigationTask time, 0
