
----- New Logging Session Started -----
Timestamp,Level,Task,Message

----- New Logging Session Started -----
Timestamp,Level,Task,Message
1072,ERROR,loopTask,SYSTEM RESTART DETECTED - this message should appear only once after power-up
100579,ERROR,GNSSTask,GNSS checkUblox time, 2
100585,ERROR,GNSSTask,GNSSTask time, 8
100572,ERROR,ControlTask,position-control latency time, 144
100612,ERROR,ControlTask,ControlTask time, 40
100628,ERROR,GNSSTask,GNSS checkUblox time, 1
100636,ERROR,GNSSTask,GNSSTask time, 9
100624,ERROR,ControlTask,position-control latency time, 196
100660,ERROR,ControlTask,ControlTask time, 36
100679,ERROR,GNSSTask,GNSS checkUblox time, 2
100684,ERROR,GNSSTask,GNSSTask time, 7
100672,ERROR,ControlTask,position-control latency time, 244
100710,ERROR,ControlTask,ControlTask time, 38
100729,ERROR,GNSSTask,GNSS checkUblox time, 2
100737,ERROR,GNSSTask,GNSSTask time, 10
100723,ERROR,ControlTask,position-control latency time, 295
100761,ERROR,ControlTask,ControlTask time, 38
100778,ERROR,GNSSTask,GNSS checkUblox time, 1
100785,ERROR,GNSSTask,GNSSTask time, 8
100773,ERROR,ControlTask,position-control latency time, 345
100810,ERROR,ControlTask,ControlTask time, 37
100829,ERROR,GNSSTask,GNSS checkUblox time, 2
100834,ERROR,GNSSTask,GNSSTask time, 7
100822,ERROR,ControlTask,position-control latency time, 394
100902,ERROR,GNSSTask,pushRawData time, 25
100903,ERROR,GNSSTask,GNSS checkUblox time, 1
100904,ERROR,GNSSTask,GNSSTask time, 27
100907,ERROR,GGATask,GGATask time, 27
100928,ERROR,GNSSTask,GNSS checkUblox time, 1
100938,ERROR,GNSSTask,GNSSTask time, 11
100865,ERROR,ControlTask,ControlTask time, 43
100979,ERROR,GNSSTask,GNSS checkCallbacks time, 1
100979,ERROR,GNSSTask,GNSS checkUblox time, 2
100995,ERROR,GNSSTask,GNSSTask time, 18
100964,ERROR,ControlTask,position-control latency time, 536
101029,ERROR,GNSSTask,GNSS checkUblox time, 2
101037,ERROR,GNSSTask,GNSSTask time, 10
101024,ERROR,ControlTask,ControlTask time, 60
101063,ERROR,ControlTask,position-control latency time, 35
101078,ERROR,GNSSTask,GNSS checkUblox time, 1
101089,ERROR,GNSSTask,GNSSTask time, 12
101076,ERROR,ControlTask,ControlTask time, 13
101128,ERROR,GNSSTask,GNSS checkUblox time, 1
101133,ERROR,GNSSTask,GNSSTask time, 6
101116,ERROR,ControlTask,position-control latency time, 88
101159,ERROR,ControlTask,ControlTask time, 43
101179,ERROR,GNSSTask,GNSS checkUblox time, 2
101187,ERROR,GNSSTask,GNSSTask time, 10
101173,ERROR,ControlTask,position-control latency time, 145
101229,ERROR,GNSSTask,GNSS checkUblox time, 2
101229,ERROR,GNSSTask,GNSSTask time, 2
101215,ERROR,ControlTask,ControlTask time, 42
101254,ERROR,ControlTask,position-control latency time, 26
101278,ERROR,GNSSTask,GNSS checkUblox time, 1
101280,ERROR,GNSSTask,GNSSTask time, 3
101267,ERROR,ControlTask,ControlTask time, 13
101306,ERROR,ControlTask,position-control latency time, 78
101329,ERROR,GNSSTask,GNSS checkUblox time, 2
101334,ERROR,GNSSTask,GNSSTask time, 7
101320,ERROR,ControlTask,ControlTask time, 14
101360,ERROR,ControlTask,position-control latency time, 32
101378,ERROR,GNSSTask,GNSS checkUblox time, 1
101389,ERROR,GNSSTask,GNSSTask time, 12
101373,ERROR,ControlTask,ControlTask time, 13
101428,ERROR,GNSSTask,GNSS checkUblox time, 1
101428,ERROR,GNSSTask,GNSSTask time, 1
101415,ERROR,ControlTask,position-control latency time, 87
101457,ERROR,ControlTask,ControlTask time, 42
101479,ERROR,GNSSTask,GNSS checkUblox time, 2
101483,ERROR,GNSSTask,GNSSTask time, 6
101470,ERROR,ControlTask,position-control latency time, 142
101509,ERROR,ControlTask,ControlTask time, 39
101528,ERROR,GNSSTask,GNSS checkUblox time, 1
101537,ERROR,GNSSTask,GNSSTask time, 10
101522,ERROR,ControlTask,position-control latency time, 194
101563,ERROR,ControlTask,ControlTask time, 41
101579,ERROR,GNSSTask,GNSS checkUblox time, 2
101589,ERROR,GNSSTask,GNSSTask time, 12
101576,ERROR,ControlTask,position-control latency time, 248
101628,ERROR,GNSSTask,GNSS checkUblox time, 1
101629,ERROR,GNSSTask,GNSSTask time, 2
101616,ERROR,ControlTask,ControlTask time, 40
101655,ERROR,ControlTask,position-control latency time, 327
101679,ERROR,GNSSTask,GNSS checkUblox time, 2
101681,ERROR,GNSSTask,GNSSTask time, 4
101668,ERROR,ControlTask,ControlTask time, 13
101707,ERROR,ControlTask,position-control latency time, 29
101729,ERROR,GNSSTask,GNSS checkUblox time, 2
101734,ERROR,GNSSTask,GNSSTask time, 7
101720,ERROR,ControlTask,ControlTask time, 13
101760,ERROR,ControlTask,position-control latency time, 32
101778,ERROR,GNSSTask,GNSS checkUblox time, 1
101784,ERROR,GNSSTask,GNSSTask time, 7
101772,ERROR,ControlTask,ControlTask time, 12
101808,ERROR,ControlTask,position-control latency time, 80
101829,ERROR,GNSSTask,GNSS checkUblox time, 2
101833,ERROR,GNSSTask,GNSSTask time, 6
101820,ERROR,ControlTask,ControlTask time, 12
101857,ERROR,ControlTask,position-control latency time, 29
101878,ERROR,GNSSTask,GNSS checkUblox time, 1
101882,ERROR,GGATask,GGATask time, 3
101883,ERROR,GNSSTask,GNSSTask time, 6
101869,ERROR,ControlTask,ControlTask time, 12
101929,ERROR,GNSSTask,GNSS checkCallbacks time, 1
101939,ERROR,GNSSTask,GNSS checkUblox time, 12
101976,ERROR,GNSSTask,pushRawData time, 24
101977,ERROR,GNSSTask,GNSSTask time, 50
101982,ERROR,GNSSTask,GNSSTask time, 1
101925,ERROR,ControlTask,position-control latency time, 97
102005,ERROR,ControlTask,ControlTask time, 80
102028,ERROR,GNSSTask,GNSS checkUblox time, 1
102035,ERROR,GNSSTask,GNSSTask time, 8
102021,ERROR,ControlTask,position-control latency time, 193
102061,ERROR,ControlTask,ControlTask time, 40
102079,ERROR,GNSSTask,GNSS checkUblox time, 2
102087,ERROR,GNSSTask,GNSSTask time, 10
102074,ERROR,ControlTask,position-control latency time, 246
102113,ERROR,ControlTask,ControlTask time, 39
102129,ERROR,GNSSTask,GNSS checkUblox time, 2
102139,ERROR,GNSSTask,GNSSTask time, 12
102126,ERROR,ControlTask,position-control latency time, 298
102178,ERROR,GNSSTask,GNSS checkUblox time, 1
102179,ERROR,GNSSTask,GNSSTask time, 2
102166,ERROR,ControlTask,ControlTask time, 40
102205,ERROR,ControlTask,position-control latency time, 377
102229,ERROR,GNSSTask,GNSS checkUblox time, 2
102231,ERROR,GNSSTask,GNSSTask time, 4
102218,ERROR,ControlTask,ControlTask time, 13
102258,ERROR,ControlTask,position-control latency time, 30
102278,ERROR,GNSSTask,GNSS checkUblox time, 1
102284,ERROR,GNSSTask,GNSSTask time, 7
102271,ERROR,ControlTask,ControlTask time, 13
102311,ERROR,ControlTask,position-control latency time, 83
102329,ERROR,GNSSTask,GNSS checkCallbacks time, 1
102339,ERROR,GNSSTask,GNSS checkUblox time, 12
102352,ERROR,GNSSTask,GNSSTask time, 25
102378,ERROR,GNSSTask,GNSS checkUblox time, 1
102383,ERROR,GNSSTask,GNSSTask time, 6
102325,ERROR,ControlTask,ControlTask time, 14
102411,ERROR,ControlTask,position-control latency time, 83
102429,ERROR,GNSSTask,GNSS checkUblox time, 2
102437,ERROR,GNSSTask,GNSSTask time, 10
102424,ERROR,ControlTask,ControlTask time, 13
102478,ERROR,GNSSTask,GNSS checkUblox time, 1
102478,ERROR,GNSSTask,GNSSTask time, 1
102465,ERROR,ControlTask,position-control latency time, 37
102504,ERROR,ControlTask,ControlTask time, 39
102528,ERROR,GNSSTask,GNSS checkUblox time, 1
102530,ERROR,GNSSTask,GNSSTask time, 3
102517,ERROR,ControlTask,position-control latency time, 89
102557,ERROR,ControlTask,ControlTask time, 40
102579,ERROR,GNSSTask,GNSS checkUblox time, 2
102583,ERROR,GNSSTask,GNSSTask time, 6
102570,ERROR,ControlTask,position-control latency time, 142
102611,ERROR,ControlTask,ControlTask time, 41
102628,ERROR,GNSSTask,GNSS checkUblox time, 1
102637,ERROR,GNSSTask,GNSSTask time, 10
102624,ERROR,ControlTask,position-control latency time, 196
102679,ERROR,GNSSTask,GNSS checkUblox time, 2
102679,ERROR,GNSSTask,GNSSTask time, 2
102665,ERROR,ControlTask,ControlTask time, 41
102704,ERROR,ControlTask,position-control latency time, 26
102729,ERROR,GNSSTask,GNSS checkUblox time, 2
102730,ERROR,GNSSTask,GNSSTask time, 3
102717,ERROR,ControlTask,ControlTask time, 13
102758,ERROR,ControlTask,position-control latency time, 30
102778,ERROR,GNSSTask,GNSS checkUblox time, 1
102784,ERROR,GNSSTask,GNSSTask time, 7
102771,ERROR,ControlTask,ControlTask time, 13
102810,ERROR,ControlTask,position-control latency time, 82
102828,ERROR,GNSSTask,GNSS checkUblox time, 1
102836,ERROR,GNSSTask,GNSSTask time, 9
102823,ERROR,ControlTask,ControlTask time, 13
102862,ERROR,ControlTask,position-control latency time, 134
102901,ERROR,GNSSTask,pushRawData time, 24
102902,ERROR,GNSSTask,GNSS checkUblox time, 1
102906,ERROR,GGATask,GGATask time, 26
102907,ERROR,GNSSTask,GNSSTask time, 30
102935,ERROR,GNSSTask,GNSSTask time, 1
102903,ERROR,ControlTask,ControlTask time, 41
102960,ERROR,ControlTask,position-control latency time, 232
102979,ERROR,GNSSTask,GNSS checkCallbacks time, 1
102985,ERROR,GNSSTask,GNSS checkUblox time, 8
102997,ERROR,GNSSTask,GNSSTask time, 20
102973,ERROR,ControlTask,ControlTask time, 13
103029,ERROR,GNSSTask,GNSS checkUblox time, 2
103035,ERROR,GNSSTask,GNSSTask time, 8
103023,ERROR,ControlTask,position-control latency time, 45
103060,ERROR,ControlTask,ControlTask time, 37
103078,ERROR,GNSSTask,GNSS checkUblox time, 1
103085,ERROR,GNSSTask,GNSSTask time, 8
103072,ERROR,ControlTask,position-control latency time, 94
103109,ERROR,ControlTask,ControlTask time, 37
103129,ERROR,GNSSTask,GNSS checkCallbacks time, 1
103133,ERROR,GNSSTask,GNSS checkUblox time, 6
103147,ERROR,GNSSTask,GNSSTask time, 20
103121,ERROR,ControlTask,position-control latency time, 143
103178,ERROR,GNSSTask,GNSS checkUblox time, 1
103186,ERROR,GNSSTask,GNSSTask time, 9
103173,ERROR,ControlTask,ControlTask time, 52
103212,ERROR,ControlTask,position-control latency time, 234
103229,ERROR,GNSSTask,GNSS checkUblox time, 2
103238,ERROR,GNSSTask,GNSSTask time, 11
103225,ERROR,ControlTask,ControlTask time, 13
103278,ERROR,GNSSTask,GNSS checkUblox time, 1
103281,ERROR,GNSSTask,GNSSTask time, 4
103264,ERROR,ControlTask,position-control latency time, 36
103309,ERROR,ControlTask,ControlTask time, 45
103328,ERROR,GNSSTask,GNSS checkUblox time, 1
103337,ERROR,GNSSTask,GNSSTask time, 10
103322,ERROR,ControlTask,position-control latency time, 94
103379,ERROR,GNSSTask,GNSS checkUblox time, 2
103379,ERROR,GNSSTask,GNSSTask time, 2
103365,ERROR,ControlTask,ControlTask time, 43
103408,ERROR,ControlTask,position-control latency time, 30
103428,ERROR,GNSSTask,GNSS checkUblox time, 1
103434,ERROR,GNSSTask,GNSSTask time, 7
103421,ERROR,ControlTask,ControlTask time, 13
103461,ERROR,ControlTask,position-control latency time, 83
103479,ERROR,GNSSTask,GNSS checkUblox time, 2
103487,ERROR,GNSSTask,GNSSTask time, 10
103474,ERROR,ControlTask,ControlTask time, 13
103528,ERROR,GNSSTask,GNSSTask time, 1
103514,ERROR,ControlTask,position-control latency time, 36
103540,ERROR,ControlTask,ControlTask time, 26
103553,ERROR,ControlTask,position-control latency time, 75
103579,ERROR,GNSSTask,GNSS checkUblox time, 2
103582,ERROR,GNSSTask,GNSSTask time, 5
103567,ERROR,ControlTask,ControlTask time, 14
103608,ERROR,ControlTask,position-control latency time, 30
103628,ERROR,GNSSTask,GNSS checkUblox time, 1
103634,ERROR,GNSSTask,GNSSTask time, 7
103621,ERROR,ControlTask,ControlTask time, 13
103660,ERROR,ControlTask,position-control latency time, 82
103679,ERROR,GNSSTask,GNSS checkUblox time, 2
103688,ERROR,GNSSTask,GNSSTask time, 11
103673,ERROR,ControlTask,ControlTask time, 13
103728,ERROR,GNSSTask,GNSS checkUblox time, 1
103728,ERROR,GNSSTask,GNSSTask time, 1
103714,ERROR,ControlTask,position-control latency time, 36
103754,ERROR,ControlTask,ControlTask time, 40
103778,ERROR,GNSSTask,GNSS checkCallbacks time, 1
103780,ERROR,GNSSTask,GNSS checkUblox time, 3
103793,ERROR,GNSSTask,GNSSTask time, 16
103767,ERROR,ControlTask,position-control latency time, 89
103829,ERROR,GNSSTask,GNSS checkUblox time, 2
103832,ERROR,GNSSTask,GNSSTask time, 5
103819,ERROR,ControlTask,ControlTask time, 52
103859,ERROR,ControlTask,position-control latency time, 31
103878,ERROR,GNSSTask,GNSS checkUblox time, 1
103885,ERROR,GGATask,GGATask time, 6
103887,ERROR,GNSSTask,GNSSTask time, 10
103952,ERROR,GNSSTask,pushRawData time, 25
103953,ERROR,GNSSTask,GNSS checkUblox time, 1
103953,ERROR,GNSSTask,GNSSTask time, 26
103872,ERROR,ControlTask,ControlTask time, 13
103978,ERROR,GNSSTask,GNSS checkUblox time, 1
103987,ERROR,GNSSTask,GNSSTask time, 10
103971,ERROR,ControlTask,position-control latency time, 143
104028,ERROR,GNSSTask,GNSS checkUblox time, 1
104028,ERROR,GNSSTask,GNSSTask time, 1
104015,ERROR,ControlTask,ControlTask time, 44
104053,ERROR,ControlTask,position-control latency time, 225
104079,ERROR,GNSSTask,GNSS checkCallbacks time, 1
104082,ERROR,GNSSTask,GNSS checkUblox time, 5
104095,ERROR,GNSSTask,GNSSTask time, 18
104068,ERROR,ControlTask,ControlTask time, 15
104128,ERROR,GNSSTask,GNSS checkUblox time, 1
104131,ERROR,GNSSTask,GNSSTask time, 4
104119,ERROR,ControlTask,position-control latency time, 41
104157,ERROR,ControlTask,ControlTask time, 38
104179,ERROR,GNSSTask,GNSS checkUblox time, 2
104183,ERROR,GNSSTask,GNSSTask time, 6
104170,ERROR,ControlTask,position-control latency time, 92
104211,ERROR,ControlTask,ControlTask time, 41
104228,ERROR,GNSSTask,GNSS checkUblox time, 1
104235,ERROR,GNSSTask,GNSSTask time, 8
104223,ERROR,ControlTask,position-control latency time, 145
104259,ERROR,ControlTask,ControlTask time, 36
104279,ERROR,GNSSTask,GNSS checkUblox time, 2
104285,ERROR,GNSSTask,GNSSTask time, 8
104271,ERROR,ControlTask,position-control latency time, 193
104311,ERROR,ControlTask,ControlTask time, 40
104328,ERROR,GNSSTask,GNSS checkUblox time, 1
104337,ERROR,GNSSTask,GNSSTask time, 10
104324,ERROR,ControlTask,position-control latency time, 246
104363,ERROR,ControlTask,ControlTask time, 39
104379,ERROR,GNSSTask,GNSS checkUblox time, 2
104389,ERROR,GNSSTask,GNSSTask time, 12
104376,ERROR,ControlTask,position-control latency time, 298
104428,ERROR,GNSSTask,GNSS checkUblox time, 1
104433,ERROR,GNSSTask,GNSSTask time, 6
104418,ERROR,ControlTask,ControlTask time, 42
104459,ERROR,ControlTask,position-control latency time, 381
104479,ERROR,GNSSTask,GNSS checkUblox time, 2
104486,ERROR,GNSSTask,GNSSTask time, 9
104472,ERROR,ControlTask,ControlTask time, 13
104512,ERROR,ControlTask,position-control latency time, 34
104528,ERROR,GNSSTask,GNSS checkUblox time, 1
104538,ERROR,GNSSTask,GNSSTask time, 11
104525,ERROR,ControlTask,ControlTask time, 13
104579,ERROR,GNSSTask,GNSS checkUblox time, 2
104579,ERROR,GNSSTask,GNSSTask time, 2
104565,ERROR,ControlTask,position-control latency time, 87
104604,ERROR,ControlTask,ControlTask time, 39
104628,ERROR,GNSSTask,GNSS checkUblox time, 1
104631,ERROR,GNSSTask,GNSSTask time, 4
104618,ERROR,ControlTask,position-control latency time, 140
104657,ERROR,ControlTask,ControlTask time, 39
104679,ERROR,GNSSTask,GNSS checkUblox time, 2
104683,ERROR,GNSSTask,GNSSTask time, 6
104670,ERROR,ControlTask,position-control latency time, 192
104709,ERROR,ControlTask,ControlTask time, 39
104729,ERROR,GNSSTask,GNSS checkUblox time, 2
104736,ERROR,GNSSTask,GNSSTask time, 9
104723,ERROR,ControlTask,position-control latency time, 245
104762,ERROR,ControlTask,ControlTask time, 39
104778,ERROR,GNSSTask,GNSS checkUblox time, 1
104788,ERROR,GNSSTask,GNSSTask time, 11
104775,ERROR,ControlTask,position-control latency time, 297
104828,ERROR,GNSSTask,GNSS checkCallbacks time, 1
104828,ERROR,GNSSTask,GNSS checkUblox time, 1
104840,ERROR,GNSSTask,GNSSTask time, 13
104814,ERROR,ControlTask,ControlTask time, 39
104878,ERROR,GNSSTask,GNSS checkUblox time, 1
104867,ERROR,ControlTask,position-control latency time, 40
104880,ERROR,GNSSTask,GNSSTask time, 3
104949,ERROR,GNSSTask,pushRawData time, 22
104950,ERROR,GNSSTask,GNSS checkUblox time, 1
104952,ERROR,GNSSTask,GNSSTask time, 25
104978,ERROR,GNSSTask,GNSS checkUblox time, 1
104978,ERROR,GNSSTask,GNSSTask time, 1
104912,ERROR,ControlTask,ControlTask time, 45
105004,ERROR,ControlTask,position-control latency time, 177
105028,ERROR,GNSSTask,GNSS checkUblox time, 1
105036,ERROR,GNSSTask,GNSSTask time, 9
105023,ERROR,ControlTask,ControlTask time, 19
105079,ERROR,GNSSTask,GNSS checkUblox time, 2
105079,ERROR,GNSSTask,GNSSTask time, 2
105062,ERROR,ControlTask,position-control latency time, 235
105106,ERROR,ControlTask,ControlTask time, 44
105129,ERROR,GNSSTask,GNSS checkUblox time, 2
105133,ERROR,GNSSTask,GNSSTask time, 6
105120,ERROR,ControlTask,position-control latency time, 293
105159,ERROR,ControlTask,ControlTask time, 39
105178,ERROR,GNSSTask,GNSS checkUblox time, 1
105184,ERROR,GNSSTask,GNSSTask time, 7
105172,ERROR,ControlTask,position-control latency time, 345
105208,ERROR,ControlTask,ControlTask time, 36
105229,ERROR,GNSSTask,GNSS checkUblox time, 2
105236,ERROR,GNSSTask,GNSSTask time, 9
105223,ERROR,ControlTask,position-control latency time, 396
105260,ERROR,ControlTask,ControlTask time, 37
105278,ERROR,GNSSTask,GNSS checkUblox time, 1
105284,ERROR,GNSSTask,GNSSTask time, 7
105272,ERROR,ControlTask,position-control latency time, 445
105310,ERROR,ControlTask,ControlTask time, 38
105329,ERROR,GNSSTask,GNSS checkUblox time, 2
105334,ERROR,GNSSTask,GNSSTask time, 7
105322,ERROR,ControlTask,position-control latency time, 495
105358,ERROR,ControlTask,ControlTask time, 36
105378,ERROR,GNSSTask,GNSS checkUblox time, 1
105383,ERROR,GNSSTask,GNSSTask time, 6
105371,ERROR,ControlTask,position-control latency time, 544
105407,ERROR,ControlTask,ControlTask time, 36
105429,ERROR,GNSSTask,GNSS checkCallbacks time, 1
105436,ERROR,GNSSTask,GNSS checkUblox time, 9
105450,ERROR,GNSSTask,GNSSTask time, 23
105420,ERROR,ControlTask,position-control latency time, 593
105478,ERROR,GNSSTask,GNSS checkUblox time, 1
105489,ERROR,GNSSTask,GNSSTask time, 12
105476,ERROR,ControlTask,ControlTask time, 56
105528,ERROR,GNSSTask,GNSS checkUblox time, 1
105529,ERROR,GNSSTask,GNSSTask time, 2
105516,ERROR,ControlTask,position-control latency time, 689
105555,ERROR,ControlTask,ControlTask time, 39
105579,ERROR,GNSSTask,GNSS checkUblox time, 2
105582,ERROR,GNSSTask,GNSSTask time, 5
105569,ERROR,ControlTask,position-control latency time, 742
105608,ERROR,ControlTask,ControlTask time, 39
105628,ERROR,GNSSTask,GNSS checkUblox time, 1
105635,ERROR,GNSSTask,GNSSTask time, 8
105621,ERROR,ControlTask,position-control latency time, 794
105661,ERROR,ControlTask,ControlTask time, 40
105679,ERROR,GNSSTask,GNSS checkUblox time, 2
105687,ERROR,GNSSTask,GNSSTask time, 10
105674,ERROR,ControlTask,position-control latency time, 847
105728,ERROR,GNSSTask,GNSS checkCallbacks time, 1
105728,ERROR,GNSSTask,GNSS checkUblox time, 1
105740,ERROR,GNSSTask,GNSSTask time, 13
105714,ERROR,ControlTask,ControlTask time, 40
105778,ERROR,GNSSTask,GNSS checkUblox time, 1
105779,ERROR,GNSSTask,GNSSTask time, 2
105766,ERROR,ControlTask,position-control latency time, 39
105805,ERROR,ControlTask,ControlTask time, 39
105829,ERROR,GNSSTask,GNSS checkUblox time, 2
105831,ERROR,GNSSTask,GNSSTask time, 4
105818,ERROR,ControlTask,position-control latency time, 91
105859,ERROR,ControlTask,ControlTask time, 41
105878,ERROR,GNSSTask,GNSS checkUblox time, 1
105885,ERROR,GNSSTask,GNSSTask time, 8
105872,ERROR,ControlTask,position-control latency time, 145
105911,ERROR,ControlTask,ControlTask time, 39
105928,ERROR,GNSSTask,GNSS checkUblox time, 1
105965,ERROR,GNSSTask,pushRawData time, 26
105966,ERROR,GNSSTask,GNSSTask time, 39
105978,ERROR,GNSSTask,GNSS checkUblox time, 1
105982,ERROR,GNSSTask,GNSSTask time, 5
105924,ERROR,ControlTask,position-control latency time, 197
106009,ERROR,ControlTask,ControlTask time, 85
106028,ERROR,GNSSTask,GNSS checkUblox time, 1
106036,ERROR,GNSSTask,GNSSTask time, 9
106022,ERROR,ControlTask,position-control latency time, 295
106062,ERROR,ControlTask,ControlTask time, 40
106079,ERROR,GNSSTask,GNSS checkCallbacks time, 1
106088,ERROR,GNSSTask,GNSS checkUblox time, 11
106101,ERROR,GNSSTask,GNSSTask time, 24
106128,ERROR,GNSSTask,GNSSTask time, 1
106075,ERROR,ControlTask,position-control latency time, 348
106141,ERROR,ControlTask,ControlTask time, 66
106154,ERROR,ControlTask,position-control latency time, 427
106179,ERROR,GNSSTask,GNSS checkUblox time, 2
106180,ERROR,GNSSTask,GNSSTask time, 3
106167,ERROR,ControlTask,ControlTask time, 13
106206,ERROR,ControlTask,position-control latency time, 28
106229,ERROR,GNSSTask,GNSS checkCallbacks time, 1
106232,ERROR,GNSSTask,GNSS checkUblox time, 5
106247,ERROR,GNSSTask,GNSSTask time, 20
106219,ERROR,ControlTask,ControlTask time, 13
106278,ERROR,GNSSTask,GNSS checkUblox time, 1
106287,ERROR,GNSSTask,GNSSTask time, 10
106273,ERROR,ControlTask,position-control latency time, 45
106311,ERROR,ControlTask,ControlTask time, 38
